date,open,high,low,close,volume,change,changePercent
2017-02-03,132.15,138.5,132.02,137.04,137.04,137.04,137.04
2017-02-06,136.79,136.79,133.22,133.22,133.22,133.22,133.22
2017-02-07,135.18,137.6,134.335,137.6,137.6,137.6,137.6
2017-02-08,133.6,136.28,133.6,136.1,136.1,136.1,136.1
2017-02-09,139.62,139.62,136.68,137.61,137.61,137.61,137.61
2017-02-10,140.6,140.6,136.59,137.5,137.5,137.5,137.5
2017-02-13,139.3498,139.8974,138.16,138.16,138.16,138.16,138.16
2017-02-14,136.5,139.15,136.5,139.15,139.15,139.15,139.15
2017-02-15,139.44,139.55,138.44,139.55,139.55,139.55,139.55
2017-02-16,135.77,135.861,134.21,134.21,134.21,134.21,134.21
2017-02-17,134.0,140.7563,134.0,134.76,134.76,134.76,134.76
2017-02-21,136.2,136.77,134.7,135.62,135.62,135.62,135.62
2017-02-22,133.9,141.41,133.9,138.88,138.88,138.88,138.88
2017-02-23,136.5,139.42,136.5,139.42,139.42,139.42,139.42
2017-02-24,139.3,142.18,136.17,136.17,136.17,136.17,136.17
2017-02-27,140.95,140.95,138.04,139.29,139.29,139.29,139.29
2017-02-28,140.77,140.93,135.48,140.93,140.93,140.93,140.93
2017-03-01,136.52,142.67,136.52,142.67,142.67,142.67,142.67
2017-03-02,143.93,143.93,136.42,138.51,138.51,138.51,138.51
2017-03-03,137.69,143.49,137.69,143.49,143.49,143.49,143.49
2017-03-06,137.82,144.23,137.82,144.23,144.23,144.23,144.23
2017-03-07,142.04,142.04,138.9,138.9,138.9,138.9,138.9
2017-03-08,143.49,143.6278,142.22,142.22,142.22,142.22,142.22
2017-03-09,139.86,145.29,139.86,141.74,141.74,141.74,141.74
2017-03-10,142.23,144.65,138.48,144.65,144.65,144.65,144.65
2017-03-13,142.16,146.1,142.16,146.1,146.1,146.1,146.1
2017-03-14,146.33,146.33,140.33,140.33,140.33,140.33,140.33
2017-03-15,145.84,145.84,143.86,145.67,145.67,145.67,145.67
2017-03-16,143.0,145.79,142.92,145.79,145.79,145.79,145.79
2017-03-17,145.5,145.8,144.19,144.19,144.19,144.19,144.19
2017-03-20,142.1,147.02,140.5,142.81,142.81,142.81,142.81
2017-03-21,144.92,144.92,139.6,141.87,141.87,141.87,141.87
2017-03-22,143.43,143.5,142.91,142.91,142.91,142.91,142.91
2017-03-23,144.41,145.54,140.61,140.61,140.61,140.61,140.61
2017-03-24,141.11,144.7854,141.11,143.53,143.53,143.53,143.53
2017-03-27,144.2,145.07,144.05,144.88,144.88,144.88,144.88
2017-03-28,146.46,148.08,144.4,148.08,148.08,148.08,148.08
2017-03-29,148.76,148.76,142.3,146.82,146.82,146.82,146.82
2017-03-30,144.0,148.62,144.0,145.71,145.71,145.71,145.71
2017-03-31,143.04,149.61,143.04,146.2,146.2,146.2,146.2
2017-04-03,146.27,148.99,144.72,148.99,148.99,148.99,148.99
2017-04-04,142.36,148.87,142.36,146.88,146.88,146.88,146.88
2017-04-05,145.25,147.63,142.14,142.14,142.14,142.14,142.14
2017-04-06,145.79,148.17,145.79,148.17,148.17,148.17,148.17
2017-04-07,147.2,147.2,146.41,146.41,146.41,146.41,146.41
2017-04-10,141.0,146.98,141.0,146.98,146.98,146.98,146.98
2017-04-11,145.1,145.1,143.43,144.03,144.03,144.03,144.03
2017-04-12,141.5,146.4,141.5,146.4,146.4,146.4,146.4
2017-04-13,145.26,145.26,141.47,141.47,141.47,141.47,141.47
2017-04-17,142.07,143.02,141.28,142.2,142.2,142.2,142.2
2017-04-18,147.84,147.84,145.32,145.32,145.32,145.32,145.32
2017-04-19,143.51,147.85,143.51,146.36,146.36,146.36,146.36
2017-04-20,147.07,147.07,142.928,145.5,145.5,145.5,145.5
2017-04-21,149.5,149.5,145.74,147.25,147.25,147.25,147.25
2017-04-24,152.17,152.3345,148.93,149.7,149.7,149.7,149.7
2017-04-25,150.09,152.7,149.578,152.7,152.7,152.7,152.7
2017-04-26,154.06,154.06,147.44,150.22,150.22,150.22,150.22
2017-04-27,151.48,152.45,148.68,150.6,150.6,150.6,150.6
2017-04-28,150.1,156.65,150.1,156.65,156.65,156.65,156.65
2017-05-01,155.33,158.43,154.37,154.37,154.37,154.37,154.37
2017-05-02,153.92,159.83,153.92,159.83,159.83,159.83,159.83
2017-05-03,159.6,159.6,156.09,158.8,158.8,158.8,158.8
2017-05-04,150.83,158.08,148.94,158.08,158.08,158.08,158.08
2017-05-05,155.12,159.03,150.42,154.73,154.73,154.73,154.73
2017-05-08,156.78,158.4,154.02,154.02,154.02,154.02,154.02
2017-05-09,157.56,157.56,155.46,155.55,155.55,155.55,155.55
2017-05-10,150.48,155.26,148.93,154.99,154.99,154.99,154.99
2017-05-11,156.23,156.35,155.57,155.57,155.57,155.57,155.57
2017-05-12,153.1,156.05,153.1,154.47,154.47,154.47,154.47
2017-05-15,153.81,156.79,153.81,156.79,156.79,156.79,156.79
2017-05-16,155.48,155.48,154.11,154.32,154.32,154.32,154.32
2017-05-17,148.0,154.01,148.0,150.26,150.26,150.26,150.26
2017-05-18,146.93,151.57,146.93,148.75,148.75,148.75,148.75
2017-05-19,155.551,155.551,148.63,149.41,149.41,149.41,149.41
2017-05-22,149.85,154.93,149.85,150.27,150.27,150.27,150.27
2017-05-23,155.03,155.03,149.49,149.49,149.49,149.49,149.49
2017-05-24,153.02,153.02,148.75,151.27,151.27,151.27,151.27
2017-05-25,157.8,157.8,150.11,155.12,155.12,155.12,155.12
2017-05-26,154.71,157.68,154.71,156.31,156.31,156.31,156.31
2017-05-30,156.97,158.4,153.37,153.37,153.37,153.37,153.37
2017-05-31,155.7,157.71,155.7,157.71,157.71,157.71,157.71
2017-06-01,157.35,158.12,152.08,152.08,152.08,152.08,152.08
2017-06-02,156.5,160.87,152.2,156.76,156.76,156.76,156.76
2017-06-05,153.75,160.23,153.75,160.23,160.23,160.23,160.23
2017-06-06,159.69,160.15,154.23,160.15,160.15,160.15,160.15
2017-06-07,156.53,159.83,156.53,158.05,158.05,158.05,158.05
2017-06-08,160.9,161.33,154.8,155.67,155.67,155.67,155.67
2017-06-09,154.84,157.0,151.76,157.0,157.0,157.0,157.0
2017-06-12,154.91,154.91,145.68,152.87,152.87,152.87,152.87
2017-06-13,155.29,155.29,150.98,150.98,150.98,150.98,150.98
2017-06-14,153.45,154.2,152.52,152.52,152.52,152.52,152.52
2017-06-15,148.02,152.4975,148.02,152.1,152.1,152.1,152.1
2017-06-16,156.66,156.66,148.8,153.62,153.62,153.62,153.62
2017-06-19,158.68,158.98,151.88,158.98,158.98,158.98,158.98
2017-06-20,158.49,158.49,154.01,154.01,154.01,154.01,154.01
2017-06-21,154.86,160.98,154.86,159.18,159.18,159.18,159.18
2017-06-22,155.44,158.33,155.44,156.4,156.4,156.4,156.4
2017-06-23,159.5,159.5,156.48,158.69,158.69,158.69,158.69
2017-06-26,159.1,163.8,159.04,159.04,159.04,159.04,159.04
2017-06-27,159.36,159.36,153.33,155.45,155.45,155.45,155.45
2017-06-28,157.17,160.41,156.93,160.41,160.41,160.41,160.41
2017-06-29,153.25,158.03,150.4679,158.03,158.03,158.03,158.03
2017-06-30,153.9,156.9,152.99,154.98,154.98,154.98,154.98
2017-07-03,155.17,155.17,151.03,151.03,151.03,151.03,151.03
2017-07-05,153.0,155.03,149.72,155.03,155.03,155.03,155.03
2017-07-06,155.84,155.84,149.0,154.72,154.72,154.72,154.72
2017-07-07,153.92,157.9,153.04,153.04,153.04,153.04,153.04
2017-07-10,155.02,160.05,152.95,156.3,156.3,156.3,156.3
2017-07-11,160.07,160.07,156.19,156.19,156.19,156.19,156.19
2017-07-12,157.98,163.0,157.98,160.1,160.1,160.1,160.1
2017-07-13,164.42,165.8934,164.42,165.43,165.43,165.43,165.43
2017-07-14,166.44,166.44,162.4244,163.45,163.45,163.45,163.45
2017-07-17,166.85,168.39,160.01,160.01,160.01,160.01,160.01
2017-07-18,160.66,167.52,160.66,167.52,167.52,167.52,167.52
2017-07-19,167.36,170.3,166.09,169.07,169.07,169.07,169.07
2017-07-20,169.0,173.0,167.0,167.0,167.0,167.0,167.0
2017-07-21,168.52,170.61,168.52,170.61,170.61,170.61,170.61
2017-07-24,166.44,172.0,166.44,172.0,172.0,172.0,172.0
2017-07-25,166.99,171.61,164.7899,171.61,171.61,171.61,171.61
2017-07-26,171.08,171.08,167.6,168.24,168.24,168.24,168.24
2017-07-27,177.7,182.26,170.7,176.14,176.14,176.14,176.14
2017-07-28,169.44,178.29,169.44,178.29,178.29,178.29,178.29
2017-07-31,176.0,179.63,175.46,175.46,175.46,175.46,175.46
2017-08-01,175.14,176.74,170.71,176.13,176.13,176.13,176.13
2017-08-02,177.5,178.12,170.87,174.6,174.6,174.6,174.6
2017-08-03,174.9,176.9,172.75,176.79,176.79,176.79,176.79
2017-08-04,170.58,172.74,170.58,172.74,172.74,172.74,172.74
2017-08-07,174.52,178.46,172.52,172.52,172.52,172.52,172.52
2017-08-08,178.18,181.65,172.51,178.73,178.73,178.73,178.73
2017-08-09,177.5,179.16,172.49,173.6,173.6,173.6,173.6
2017-08-10,171.76,175.83,168.49,172.2,172.2,172.2,172.2
2017-08-11,172.49,174.0,172.49,173.43,173.43,173.43,173.43
2017-08-14,170.38,177.35,170.38,173.81,173.81,173.81,173.81
2017-08-15,173.16,178.24,173.0,173.0,173.0,173.0,173.0
2017-08-16,174.28,177.23,174.28,177.0,177.0,177.0,177.0
2017-08-17,173.71,177.11,172.57,173.17,173.17,173.17,173.17
2017-08-18,168.81,173.36,168.81,171.15,171.15,171.15,171.15
2017-08-21,171.57,171.57,168.12,171.23,171.23,171.23,171.23
2017-08-22,174.09,174.3,170.37,174.3,174.3,174.3,174.3
2017-08-23,174.83,174.83,169.74,169.74,169.74,169.74,169.74
2017-08-24,169.24,174.16,169.24,169.86,169.86,169.86,169.86
2017-08-25,174.98,174.98,170.26,172.2,172.2,172.2,172.2
2017-08-28,171.5,175.0,171.5,172.59,172.59,172.59,172.59
2017-08-29,173.12,175.93,170.0,175.93,175.93,175.93,175.93
2017-08-30,174.91,174.91,173.61,173.61,173.61,173.61,173.61
2017-08-31,171.1,179.54,171.1,179.54,179.54,179.54,179.54
2017-09-01,179.4,179.4,172.67,176.44,176.44,176.44,176.44
2017-09-05,172.05,175.0081,170.39,173.83,173.83,173.83,173.83
2017-09-06,173.29,181.1,170.52,179.71,179.71,179.71,179.71
2017-09-07,175.87,176.15,174.85,176.15,176.15,176.15,176.15
2017-09-08,177.08,181.48,171.94,171.94,171.94,171.94,171.94
2017-09-11,180.2,180.47,172.3,180.47,180.47,180.47,180.47
2017-09-12,174.96,178.44,174.96,178.44,178.44,178.44,178.44
2017-09-13,177.22,177.22,175.27,175.62,175.62,175.62,175.62
2017-09-14,173.29,179.2,173.29,174.01,174.01,174.01,174.01
2017-09-15,178.1,178.1,174.47,174.47,174.47,174.47,174.47
2017-09-18,174.68,177.95,174.68,177.95,177.95,177.95,177.95
2017-09-19,176.81,179.15,173.01,176.03,176.03,176.03,176.03
2017-09-20,176.8,181.64,172.79,172.79,172.79,172.79,172.79
2017-09-21,172.49,179.48,171.02,175.02,175.02,175.02,175.02
2017-09-22,175.1,176.25,174.59,174.59,174.59,174.59,174.59
2017-09-25,176.49,176.49,163.88,163.88,163.88,163.88,163.88
2017-09-26,170.1,172.1,164.54,164.54,164.54,164.54,164.54
2017-09-27,171.0,172.38,170.31,172.38,172.38,172.38,172.38
2017-09-28,175.57,175.57,173.05,173.05,173.05,173.05,173.05
2017-09-29,171.3,176.0,171.3,176.0,176.0,176.0,176.0
2017-10-02,175.03,176.82,170.68,170.68,170.68,170.68,170.68
2017-10-03,170.3,178.3,170.3,172.98,172.98,172.98,172.98
2017-10-04,173.62,176.44,168.88,176.44,176.44,176.44,176.44
2017-10-05,171.06,177.32,171.06,173.53,173.53,173.53,173.53
2017-10-06,172.68,179.36,172.68,173.47,173.47,173.47,173.47
2017-10-09,179.7,179.7,174.0,177.0,177.0,177.0,177.0
2017-10-10,175.0,179.2,175.0,176.9,176.9,176.9,176.9
2017-10-11,172.83,179.1,172.5,177.1,177.1,177.1,177.1
2017-10-12,180.44,180.44,174.51,175.05,175.05,175.05,175.05
2017-10-13,175.77,178.91,175.6,178.91,178.91,178.91,178.91
2017-10-16,176.09,182.91,175.74,182.91,182.91,182.91,182.91
2017-10-17,176.11,183.05,176.11,177.86,177.86,177.86,177.86
2017-10-18,177.45,180.57,177.45,179.7,179.7,179.7,179.7
2017-10-19,181.49,181.49,173.88,179.66,179.66,179.66,179.66
2017-10-20,183.5,184.2,177.82,178.91,178.91,178.91,178.91
2017-10-23,183.9,183.9,175.71,175.71,175.71,175.71,175.71
2017-10-24,177.9,181.41,175.1,175.1,175.1,175.1,175.1
2017-10-25,174.1,176.25,171.96,176.0,176.0,176.0,176.0
2017-10-26,177.76,177.76,170.99,176.79,176.79,176.79,176.79
2017-10-27,178.66,179.57,178.3,179.57,179.57,179.57,179.57
2017-10-30,187.81,187.81,180.35,186.83,186.83,186.83,186.83
2017-10-31,182.2,187.13,182.2,187.13,187.13,187.13,187.13
2017-11-01,188.36,190.86,187.93,190.86,190.86,190.86,190.86
2017-11-02,188.69,188.69,180.21,180.21,180.21,180.21,180.21
2017-11-03,179.61,184.83,179.61,181.89,181.89,181.89,181.89
2017-11-06,180.07,188.35,178.41,185.76,185.76,185.76,185.76
2017-11-07,182.1,189.2085,182.1,182.7,182.7,182.7,182.7
2017-11-08,185.08,188.47,179.29,182.72,182.72,182.72,182.72
2017-11-09,180.01,184.2,180.01,184.2,184.2,184.2,184.2
2017-11-10,178.77,186.81,178.77,186.81,186.81,186.81,186.81
2017-11-13,186.2,187.67,180.3,187.16,187.16,187.16,187.16
2017-11-14,181.08,187.38,180.76,182.18,182.18,182.18,182.18
2017-11-15,177.52,186.33,177.52,186.33,186.33,186.33,186.33
2017-11-16,179.1,186.3,179.1,183.28,183.28,183.28,183.28
2017-11-17,187.1,188.71,180.0,184.0,184.0,184.0,184.0
2017-11-20,183.97,186.47,182.4,186.47,186.47,186.47,186.47
2017-11-21,186.22,190.7,181.23,190.7,190.7,190.7,190.7
2017-11-22,189.8,189.8,186.65,186.83,186.83,186.83,186.83
2017-11-24,185.4,190.67,184.5,189.78,189.78,189.78,189.78
2017-11-27,182.88,187.19,182.88,187.19,187.19,187.19,187.19
2017-11-28,184.3,190.27,183.4,183.4,183.4,183.4,183.4
2017-11-29,186.19,186.19,175.59,175.59,175.59,175.59,175.59
2017-11-30,184.01,185.88,179.6,185.88,185.88,185.88,185.88
2017-12-01,180.56,183.4,177.3,177.3,177.3,177.3,177.3
2017-12-04,180.93,181.66,172.17,179.04,179.04,179.04,179.04
2017-12-05,178.11,180.83,169.42,180.83,180.83,180.83,180.83
2017-12-06,174.1,181.28,174.1,181.28,181.28,181.28,181.28
2017-12-07,180.6,186.39,178.7,181.59,181.59,181.59,181.59
2017-12-08,189.08,189.18,181.9573,186.0,186.0,186.0,186.0
2017-12-11,181.8,186.5,181.8,183.52,183.52,183.52,183.52
2017-12-12,183.8,184.31,178.33,178.33,178.33,178.33,178.33
2017-12-13,181.8,182.38,180.4,180.4,180.4,180.4,180.4
2017-12-14,181.39,186.6219,180.75,181.74,181.74,181.74,181.74
2017-12-15,181.43,185.2,181.0,181.0,181.0,181.0,181.0
2017-12-18,184.44,187.4,180.86,180.86,180.86,180.86,180.86
2017-12-19,188.33,188.33,181.98,181.98,181.98,181.98,181.98
2017-12-20,183.31,183.31,178.15,178.15,178.15,178.15,178.15
2017-12-21,186.03,186.03,181.49,181.71,181.71,181.71,181.71
2017-12-22,183.32,183.32,180.43,182.4,182.4,182.4,182.4
2017-12-26,185.0,185.0,176.38,176.67,176.67,176.67,176.67
2017-12-27,182.75,183.76,177.1,179.08,179.08,179.08,179.08
2017-12-28,184.33,185.68,183.76,185.68,185.68,185.68,185.68
2017-12-29,179.0,184.87,179.0,184.87,184.87,184.87,184.87
2018-01-02,186.05,188.62,186.05,188.62,188.62,188.62,188.62
2018-01-03,183.63,193.04,182.45,186.61,186.61,186.61,186.61
2018-01-04,190.3,192.2698,187.15,187.15,187.15,187.15,187.15
2018-01-05,194.28,195.62,190.97,195.62,195.62,195.62,195.62
2018-01-08,187.7,195.43,187.7,195.43,195.43,195.43,195.43
2018-01-09,194.2,196.55,194.2,196.55,196.55,196.55,196.55
2018-01-10,191.19,194.4,185.81,188.93,188.93,188.93,188.93
2018-01-11,196.6,196.6,193.13,193.13,193.13,193.13,193.13
2018-01-12,186.86,187.79,184.9,184.95,184.95,184.95,184.95
2018-01-16,187.1,189.15,180.68,180.68,180.68,180.68,180.68
2018-01-17,182.24,184.6,181.6,184.6,184.6,184.6,184.6
2018-01-18,183.11,185.0,179.45,185.0,185.0,185.0,185.0
2018-01-19,182.82,189.82,181.459,189.82,189.82,189.82,189.82
2018-01-22,181.6,194.42,181.6,194.42,194.42,194.42,194.42
2018-01-23,194.37,194.59,188.54,194.59,194.59,194.59,194.59
2018-01-24,199.35,199.35,189.8,195.67,195.67,195.67,195.67
2018-01-25,192.71,195.0,192.71,193.71,193.71,193.71,193.71
2018-01-26,197.02,198.0,193.53,198.0,198.0,198.0,198.0
2018-01-29,192.92,197.05,190.157,194.42,194.42,194.42,194.42
2018-01-30,187.01,195.07,187.01,195.07,195.07,195.07,195.07
2018-01-31,195.83,196.85,193.11,193.19,193.19,193.19,193.19
2018-02-01,192.04,198.43,189.13,198.42,198.42,198.42,198.42
2018-02-02,196.67,196.67,190.88,190.88,190.88,190.88,190.88
2018-02-05,192.52,197.37,182.32,182.5,182.5,182.5,182.5
2018-02-06,181.71,190.66,179.67,189.42,189.42,189.42,189.42
2018-02-07,184.36,189.1297,180.44,180.44,180.44,180.44,180.44
2018-02-08,186.28,189.46,173.96,173.96,173.96,173.96,173.96
2018-02-09,174.94,182.4,168.41,182.14,182.14,182.14,182.14
2018-02-12,179.46,182.011,174.76,177.2,177.2,177.2,177.2
2018-02-13,175.77,180.74,175.77,180.74,180.74,180.74,180.74
2018-02-14,179.51,184.76,175.8743,184.76,184.76,184.76,184.76
2018-02-15,187.9,188.66,178.15,188.66,188.66,188.66,188.66
2018-02-16,181.84,182.92,181.43,181.43,181.43,181.43,181.43
2018-02-20,176.97,186.36,176.97,177.1,177.1,177.1,177.1
2018-02-21,179.75,184.96,178.1,182.27,182.27,182.27,182.27
2018-02-22,181.7,181.7,180.35,180.41,180.41,180.41,180.41
2018-02-23,181.6,187.62,181.6,187.62,187.62,187.62,187.62
2018-02-26,188.0,193.8,184.8766,189.41,189.41,189.41,189.41
2018-02-27,190.16,190.7,189.09,190.01,190.01,190.01,190.01
2018-02-28,191.3,191.3,179.33,183.81,183.81,183.81,183.81
2018-03-01,184.75,184.75,179.9,183.99,183.99,183.99,183.99
2018-03-02,177.35,180.5,177.35,180.5,180.5,180.5,180.5
2018-03-05,182.0,184.2772,177.44,180.4,180.4,180.4,180.4
2018-03-06,182.17,183.14,180.07,180.07,180.07,180.07,180.07
2018-03-07,181.95,191.96,181.95,190.42,190.42,190.42,190.42
2018-03-08,188.33,190.3,185.76,190.3,190.3,190.3,190.3
2018-03-09,186.75,194.47,186.75,194.47,194.47,194.47,194.47
2018-03-12,190.69,191.09,187.53,191.09,191.09,191.09,191.09
2018-03-13,191.76,191.76,184.13,184.13,184.13,184.13,184.13
2018-03-14,187.6,189.84,185.3,189.84,189.84,189.84,189.84
2018-03-15,184.57,190.86,184.28,190.86,190.86,190.86,190.86
2018-03-16,191.59,191.59,183.42,186.38,186.38,186.38,186.38
2018-03-19,181.08,181.08,172.6,172.6,172.6,172.6,172.6
2018-03-20,169.98,175.6,169.98,174.79,174.79,174.79,174.79
2018-03-21,164.9,176.0,164.9,174.12,174.12,174.12,174.12
2018-03-22,166.92,174.09,166.12,173.06,173.06,173.06,173.06
2018-03-23,165.69,174.1,161.79,165.14,165.14,165.14,165.14
2018-03-26,163.42,163.42,154.85,161.29,161.29,161.29,161.29
2018-03-27,162.87,170.55,154.17,154.17,154.17,154.17,154.17
2018-03-28,157.42,162.29,152.6,155.08,155.08,155.08,155.08
2018-03-29,159.15,165.45,159.15,161.73,161.73,161.73,161.73
2018-04-02,161.14,161.14,156.26,156.26,156.26,156.26,156.26
2018-04-03,159.93,162.16,152.02,162.16,162.16,162.16,162.16
2018-04-04,155.97,161.9,155.97,161.9,161.9,161.9,161.9
2018-04-05,168.37,168.37,160.53,160.53,160.53,160.53,160.53
2018-04-06,162.14,169.06,161.44,161.6,161.6,161.6,161.6
2018-04-09,163.74,168.1,157.06,159.37,159.37,159.37,159.37
2018-04-10,164.95,173.27,161.03,173.27,173.27,173.27,173.27
2018-04-11,172.03,172.03,169.73,171.31,171.31,171.31,171.31
2018-04-12,168.46,170.72,164.22,164.22,164.22,164.22,164.22
2018-04-13,167.69,171.61,166.18,171.61,171.61,171.61,171.61
2018-04-16,169.6314,171.91,165.03,171.91,171.91,171.91,171.91
2018-04-17,167.82,177.0,166.54,173.03,173.03,173.03,173.03
2018-04-18,172.13,172.96,170.2,170.2,170.2,170.2,170.2
2018-04-19,174.0,174.7,172.1,174.7,174.7,174.7,174.7
2018-04-20,173.69,174.29,169.41,174.29,174.29,174.29,174.29
2018-04-23,168.41,171.74,168.41,171.21,171.21,171.21,171.21
2018-04-24,170.71,171.6,160.87,160.87,160.87,160.87,160.87
2018-04-25,162.1549,168.51,159.57,164.89,164.89,164.89,164.89
2018-04-26,180.22,181.46,177.9,181.38,181.38,181.38,181.38
2018-04-27,178.78,179.5,178.1,178.1,178.1,178.1,178.1
2018-04-30,178.39,182.36,175.0,175.0,175.0,175.0,175.0
2018-05-01,174.0,178.93,174.0,178.93,178.93,178.93,178.93
2018-05-02,177.603,179.25,176.3,178.78,178.78,178.78,178.78
2018-05-03,176.33,184.74,173.69,179.95,179.95,179.95,179.95
2018-05-04,174.29,180.3,174.29,180.03,180.03,180.03,180.03
2018-05-07,181.34,184.19,181.34,184.19,184.19,184.19,184.19
2018-05-08,185.17,185.17,181.45,181.45,181.45,181.45,181.45
2018-05-09,188.64,189.09,184.0251,189.09,189.09,189.09,189.09
2018-05-10,184.56,191.4,184.56,188.49,188.49,188.49,188.49
2018-05-11,187.94,191.74,187.94,188.38,188.38,188.38,188.38
2018-05-14,196.37,196.37,191.91,191.91,191.91,191.91,191.91
2018-05-15,187.15,188.65,185.07,185.07,185.07,185.07,185.07
2018-05-16,184.5186,188.24,184.5186,187.3,187.3,187.3,187.3
2018-05-17,183.03,190.72,183.03,190.72,190.72,190.72,190.72
2018-05-18,190.64,190.64,183.54,183.54,183.54,183.54,183.54
2018-05-21,185.81,193.43,184.21,193.43,193.43,193.43,193.43
2018-05-22,191.83,191.83,185.0,185.0,185.0,185.0,185.0
2018-05-23,191.5,194.46,185.13,193.9,193.9,193.9,193.9
2018-05-24,189.12,189.12,187.66,187.66,187.66,187.66,187.66
2018-05-25,193.35,193.35,188.9,188.9,188.9,188.9,188.9
2018-05-29,186.99,192.78,186.99,192.78,192.78,192.78,192.78
2018-05-30,195.59,195.59,189.56,189.56,189.56,189.56,189.56
2018-05-31,189.96,195.56,189.96,195.56,195.56,195.56,195.56
2018-06-01,200.269,200.269,196.28,196.28,196.28,196.28,196.28
2018-06-04,192.8,201.97,192.8,201.97,201.97,201.97,201.97
2018-06-05,199.5,204.0,193.05,193.05,193.05,193.05,193.05
2018-06-06,195.0433,199.92,195.0433,199.92,199.92,199.92,199.92
2018-06-07,194.26,197.98,189.58,189.58,189.58,189.58,189.58
2018-06-08,189.14,196.7,188.78,196.7,196.7,196.7,196.7
2018-06-11,194.09,199.36,189.4,199.36,199.36,199.36,199.36
2018-06-12,198.08,198.08,194.3,194.3,194.3,194.3,194.3
2018-06-13,194.21,201.42,193.69,201.42,201.42,201.42,201.42
2018-06-14,193.7,205.52,193.7,205.52,205.52,205.52,205.52
2018-06-15,196.2,202.5,196.2,198.25,198.25,198.25,198.25
2018-06-18,201.6,202.04,194.84,201.18,201.18,201.18,201.18
2018-06-19,203.6889,204.09,201.16,202.6,202.6,202.6,202.6
2018-06-20,203.1,212.46,203.1,210.0,210.0,210.0,210.0
2018-06-21,204.7,208.8,203.5,203.5,203.5,203.5,203.5
2018-06-22,202.04,206.96,202.04,203.3,203.3,203.3,203.3
2018-06-25,208.0,208.0,197.27,198.53,198.53,198.53,198.53
2018-06-26,206.3,206.3,197.69,205.0,205.0,205.0,205.0
2018-06-27,205.49,206.33,197.0,198.97,198.97,198.97,198.97
2018-06-28,203.5,205.08,193.47,205.08,205.08,205.08,205.08
2018-06-29,203.97,203.97,196.06,196.06,196.06,196.06,196.06
2018-07-02,193.57,201.73,192.93,201.21,201.21,201.21,201.21
2018-07-03,194.7,198.12,194.7,196.04,196.04,196.04,196.04
2018-07-05,202.81,202.81,200.61,200.61,200.61,200.61,200.61
2018-07-06,202.51,209.41,202.0,209.41,209.41,209.41,209.41
2018-07-09,214.7,215.1,207.6303,213.82,213.82,213.82,213.82
2018-07-10,207.3,212.78,203.45,212.78,212.78,212.78,212.78
2018-07-11,202.26,211.5,202.26,207.52,207.52,207.52,207.52
2018-07-12,205.81,210.63,203.31,210.63,210.63,210.63,210.63
2018-07-13,215.78,216.37,212.9,212.9,212.9,212.9,212.9
2018-07-16,214.2,214.2,209.41,209.41,209.41,209.41,209.41
2018-07-17,205.8,219.15,205.04,219.15,219.15,219.15,219.15
2018-07-18,215.55,218.5,212.28,218.5,218.5,218.5,218.5
2018-07-19,212.21,214.97,208.58,214.97,214.97,214.97,214.97
2018-07-20,215.73,220.3,210.4,217.09,217.09,217.09,217.09
2018-07-23,216.41,219.25,210.6,216.97,216.97,216.97,216.97
2018-07-24,215.44,226.4,215.44,220.56,220.56,220.56,220.56
2018-07-25,221.338,224.82,214.32,217.6,217.6,217.6,217.6
2018-07-26,182.88,188.04,178.24,180.93,180.93,180.93,180.93
2018-07-27,188.62,188.62,176.0,183.12,183.12,183.12,183.12
2018-07-30,175.4,177.61,171.27,177.61,177.61,177.61,177.61
2018-07-31,171.45,177.26,171.45,176.38,176.38,176.38,176.38
2018-08-01,178.14,181.28,173.3,173.6,173.6,173.6,173.6
2018-08-02,178.56,185.13,175.9,185.13,185.13,185.13,185.13
2018-08-03,179.08,180.71,178.35,178.35,178.35,178.35,178.35
2018-08-06,185.23,190.16,185.23,189.45,189.45,189.45,189.45
2018-08-07,189.5,190.5,186.5,186.5,186.5,186.5,186.5
2018-08-08,192.98,192.98,186.29,186.29,186.29,186.29,186.29
2018-08-09,186.4603,193.27,186.4603,187.48,187.48,187.48,187.48
2018-08-10,185.43,186.4,183.69,185.29,185.29,185.29,185.29
2018-08-13,180.7,189.99,180.7,186.18,186.18,186.18,186.18
2018-08-14,182.05,185.06,182.05,184.03,184.03,184.03,184.03
2018-08-15,184.14,184.14,176.59,180.52,180.52,180.52,180.52
2018-08-16,186.71,187.0,179.9,182.4,182.4,182.4,182.4
2018-08-17,177.4,180.94,174.5,174.5,174.5,174.5,174.5
2018-08-20,178.8,178.8,176.5,176.5,176.5,176.5,176.5
2018-08-21,176.58,178.32,175.29,178.32,178.32,178.32,178.32
2018-08-22,175.62,177.05,173.88,177.05,177.05,177.05,177.05
2018-08-23,180.24,180.78,179.84,180.0,180.0,180.0,180.0
2018-08-24,180.0,182.277,176.72,182.277,182.277,182.277,182.277
2018-08-27,179.25,180.91,179.25,180.3,180.3,180.3,180.3
2018-08-28,180.8,186.8703,175.83,181.9,181.9,181.9,181.9
2018-08-29,178.743,180.63,177.4,177.4,177.4,177.4,177.4
2018-08-30,177.6,183.1436,177.6,179.66,179.66,179.66,179.66
2018-08-31,184.43,184.43,176.5614,180.01,180.01,180.01,180.01
